sep=,
Measurement Mode:,Extended (Quaternion)
StartTime:,Fri, 12 Jun 2020 04:22:28 GMT
© Xsens Technologies B. V. 2005-2020

Timestamp,Address,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z,FreeAcc_x,FreeAcc_y,FreeAcc_z,Status,ClipCountAcc,ClipCountGyr
339398567266.2526,d4:ca:6e:f1:82:8c,0.7333126664161682,0.28644126653671265,-0.4022179841995239,0.46735915541648865,-0.0036115222610533237,-0.006242046132683754,0.1707906723022461,0,0,0
339398603651.86597,d4:ca:6e:f1:85:58,0.8210393190383911,-0.12598729133605957,-0.4718681871891022,-0.29557090997695923,-0.0065140617080032825,0.004024574067443609,0.0812997817993164,0,0,0
339398620190,d4:ca:6e:f1:85:58,0.8211077451705933,-0.1258769929409027,-0.4719042479991913,-0.2953700125217438,0.006817592307925224,-0.004769989755004644,0.0822153091430664,0,0,0
339398583936.586,d4:ca:6e:f1:82:8c,0.7332940697669983,0.2864556610584259,-0.4022170305252075,0.4673803448677063,0.004152647219598293,-0.011849315837025642,0.16990375518798828,0,0,0
339398600606.9194,d4:ca:6e:f1:82:8c,0.733426570892334,0.2863408923149109,-0.4022989273071289,0.46717241406440735,0.007025459315627813,-0.00954579096287489,0.1833486557006836,0,0,0
339398636860.3334,d4:ca:6e:f1:85:58,0.8210731148719788,-0.1259295493364334,-0.47188645601272583,-0.29547229409217834,-0.009941856376826763,-0.0008180573931895196,0.0810251235961914,0,0,0
339398617277.25275,d4:ca:6e:f1:82:8c,0.7330217361450195,0.28669390082359314,-0.40204694867134094,0.46780794858932495,0.0029758515302091837,-0.0027313283644616604,0.15834426879882812,0,0,0
339398633947.5861,d4:ca:6e:f1:82:8c,0.732879102230072,0.28681060671806335,-0.40196311473846436,0.46803146600723267,0.009862062521278858,0.00649863900616765,0.15590190887451172,0,0,0
339398653530.66675,d4:ca:6e:f1:85:58,0.8210261464118958,-0.1259891837835312,-0.471881628036499,-0.2955849766731262,-0.003921758383512497,0.010795005597174168,0.07371902465820312,0,0,0
339398670201.0001,d4:ca:6e:f1:85:58,0.8210546374320984,-0.1259448379278183,-0.4718942642211914,-0.29550474882125854,-0.005780939012765884,-0.0012227275874465704,0.07319450378417969,0,0,0
339398650617.9195,d4:ca:6e:f1:82:8c,0.7329419255256653,0.2867544889450073,-0.4020010530948639,0.46793508529663086,-0.004477411508560181,-0.013693073764443398,0.16873455047607422,0,0,0
339398686871.3335,d4:ca:6e:f1:85:58,0.821049690246582,-0.12595126032829285,-0.4719071090221405,-0.29549530148506165,-0.009965548291802406,-0.006357490550726652,0.07766437530517578,0,0,0
339398703541.6669,d4:ca:6e:f1:85:58,0.8210467100143433,-0.12595254182815552,-0.47190919518470764,-0.29549989104270935,-0.00508000236004591,-0.0024736179038882256,0.07143592834472656,0,0,0
339398667288.25287,d4:ca:6e:f1:82:8c,0.7325934767723083,0.2870509624481201,-0.40179261565208435,0.46847769618034363,-0.005757917184382677,0.007035070098936558,0.16636371612548828,0,0,0
339398683958.58624,d4:ca:6e:f1:82:8c,0.7329010963439941,0.28678587079048157,-0.40198037028312683,0.46799755096435547,0.008293000981211662,0.0015636966563761234,0.15053939819335938,0,0,0
339398720212.00024,d4:ca:6e:f1:85:58,0.8209656476974487,-0.1260693073272705,-0.47188568115234375,-0.29571253061294556,0.006396493874490261,-0.008207730948925018,0.07697772979736328,0,0,0
339398736882.3336,d4:ca:6e:f1:85:58,0.8208073377609253,-0.12631966173648834,-0.4718228578567505,-0.2961450517177582,0.0010835907887667418,-0.008022662252187729,0.0731801986694336,0,0,0
339398700628.9196,d4:ca:6e:f1:82:8c,0.7334546446800232,0.28631535172462463,-0.4023164212703705,0.46712881326675415,0.00807351153343916,-0.00023379454796668142,0.17552757263183594,0,0,0
339398717299.253,d4:ca:6e:f1:82:8c,0.7340698838233948,0.28578823804855347,-0.4026971459388733,0.4661561846733093,0.004586262162774801,0.006487910635769367,0.17362022399902344,0,0,0
339398753552.667,d4:ca:6e:f1:85:58,0.82061368227005,-0.12662898004055023,-0.47174254059791565,-0.2966770529747009,0.011421958915889263,-0.002669750479981303,0.07623863220214844,0,0,0
339398770223.00037,d4:ca:6e:f1:85:58,0.8206256031990051,-0.1266026347875595,-0.4717523157596588,-0.2966398596763611,0.011939167976379395,0.003562126075848937,0.08694744110107422,0,0,0
339398733969.58636,d4:ca:6e:f1:82:8c,0.7344321012496948,0.28547149896621704,-0.4029247462749481,0.4655827581882477,0.00264192302711308,-0.00568639300763607,0.15650272369384766,0,0,0
339398786893.33374,d4:ca:6e:f1:85:58,0.8206318616867065,-0.12657789885997772,-0.4717680513858795,-0.2966080605983734,0.002654886804521084,0.010793440975248814,0.0724344253540039,0,0,0
339398750639.91974,d4:ca:6e:f1:82:8c,0.7344130873680115,0.28548598289489746,-0.4029119610786438,0.4656149744987488,0.0023967293091118336,-0.003366552060469985,0.1718893051147461,0,0,0
339398767310.2531,d4:ca:6e:f1:82:8c,0.7346752882003784,0.2852466404438019,-0.4030708372592926,0.46521034836769104,0.009329430758953094,-0.0038032964803278446,0.1708507537841797,0,0,0
339398803563.6671,d4:ca:6e:f1:85:58,0.8205340504646301,-0.1267278641462326,-0.47172901034355164,-0.2968769073486328,-0.012006222270429134,-0.0019098063930869102,0.0782623291015625,0,0,0
339398820234.0005,d4:ca:6e:f1:85:58,0.8204759955406189,-0.12681354582309723,-0.4717005491256714,-0.2970457077026367,-0.008089381270110607,-0.008237681351602077,0.07231712341308594,0,0,0
339398783980.5865,d4:ca:6e:f1:82:8c,0.7348003387451172,0.28515416383743286,-0.4031354486942291,0.46501344442367554,-0.007422194816172123,-0.005693545565009117,0.17239952087402344,0,0,0
339398800650.91986,d4:ca:6e:f1:82:8c,0.7349106073379517,0.285055547952652,-0.40320366621017456,0.4648404121398926,0.00047004775842651725,-0.0004110403242520988,0.1693105697631836,0,0,0
339398836904.33386,d4:ca:6e:f1:85:58,0.8205327391624451,-0.12671932578086853,-0.4717411696910858,-0.2968646287918091,0.0020925283897668123,-0.011145585216581821,0.07761573791503906,0,0,0
339398853574.66724,d4:ca:6e:f1:85:58,0.8204314708709717,-0.12688077986240387,-0.47169771790504456,-0.2971447706222534,-0.00018328063015360385,0.009008466266095638,0.07860565185546875,0,0,0
339398817321.25323,d4:ca:6e:f1:82:8c,0.7346349954605103,0.2852976620197296,-0.40304243564605713,0.4652670621871948,-0.010358260944485664,-0.0010306182084605098,0.17381858825683594,0,0,0
339398833991.5866,d4:ca:6e:f1:82:8c,0.7344933748245239,0.2854306995868683,-0.4029512107372284,0.46548816561698914,0.008689066395163536,0.0016077286563813686,0.17762470245361328,0,0,0
339398870245.0006,d4:ca:6e:f1:85:58,0.8203806281089783,-0.12696154415607452,-0.4716813862323761,-0.2972761392593384,0.005466233007609844,-0.0014454582706093788,0.07999801635742188,0,0,0
339398886915.334,d4:ca:6e:f1:85:58,0.8203994035720825,-0.12691937386989594,-0.47169679403305054,-0.2972179055213928,0.019157743081450462,-0.006581339053809643,0.09174823760986328,0,0,0
339398850661.92,d4:ca:6e:f1:82:8c,0.7347373962402344,0.28522059321403503,-0.4030933678150177,0.4651084840297699,0.008176551200449467,-0.0034897078294306993,0.16676902770996094,0,0,0
339398867332.25336,d4:ca:6e:f1:82:8c,0.7350212335586548,0.2849712073802948,-0.4032606780529022,0.46466773748397827,0.00457732193171978,-0.014962851069867611,0.15771961212158203,0,0,0
339398903585.66736,d4:ca:6e:f1:85:58,0.8204767107963562,-0.12679634988307953,-0.4717276096343994,-0.2970081567764282,0.0047947997227311134,-0.003791115013882518,0.07926750183105469,0,0,0
339398920256.00073,d4:ca:6e:f1:85:58,0.8202840685844421,-0.1271069347858429,-0.47165152430534363,-0.29752790927886963,-0.0031336515676230192,0.0025772161316126585,0.07442951202392578,0,0,0
339398884002.58673,d4:ca:6e:f1:82:8c,0.7350849509239197,0.2849188446998596,-0.40330085158348083,0.4645640254020691,-0.005451257340610027,-0.0001312021049670875,0.16922283172607422,0,0,0
339398900672.9201,d4:ca:6e:f1:82:8c,0.7350532412528992,0.2849447727203369,-0.4032895863056183,0.4646082818508148,-0.0053354776464402676,0.003356941044330597,0.17393970489501953,0,0,0
339398936926.3341,d4:ca:6e:f1:85:58,0.82033771276474,-0.12702512741088867,-0.47166407108306885,-0.29739511013031006,0.005634314380586147,-0.002535642823204398,0.08606719970703125,0,0,0
339398917343.2535,d4:ca:6e:f1:82:8c,0.7348025441169739,0.285160094499588,-0.40313655138015747,0.46500536799430847,-0.011716325767338276,0.004417510237544775,0.16774272918701172,0,0,0
339398953596.6675,d4:ca:6e:f1:85:58,0.8204135298728943,-0.12690763175487518,-0.4716865122318268,-0.29720020294189453,0.0036446021404117346,-0.002353926654905081,0.09159374237060547,0,0,0
339398970267.00085,d4:ca:6e:f1:85:58,0.820196270942688,-0.12724313139915466,-0.47159647941589355,-0.2977987229824066,-0.0007979412330314517,0.0027619495522230864,0.07846641540527344,0,0,0
339398934013.58685,d4:ca:6e:f1:82:8c,0.7347525954246521,0.2852056324481964,-0.40309593081474304,0.46509164571762085,-0.01021230686455965,-0.0053200554102659225,0.1732797622680664,0,0,0
339398950683.9202,d4:ca:6e:f1:82:8c,0.7347920536994934,0.28517699241638184,-0.4031173288822174,0.46502819657325745,0.009503547102212906,-0.008068147115409374,0.1696319580078125,0,0,0
339398986937.3342,d4:ca:6e:f1:85:58,0.8200783729553223,-0.12742899358272552,-0.4715486764907837,-0.29811981320381165,-0.0094063188880682,0.012640998698771,0.08260154724121094,0,0,0
339399003607.6676,d4:ca:6e:f1:85:58,0.82021164894104,-0.1272202432155609,-0.4715951681137085,-0.29776808619499207,-0.012955257669091225,0.002709759399294853,0.08089637756347656,0,0,0
339398967354.2536,d4:ca:6e:f1:82:8c,0.7342727184295654,0.28563156723976135,-0.4027891159057617,0.4658530354499817,0.007730195764452219,-0.0013486772077158093,0.1761646270751953,0,0,0
339398984024.587,d4:ca:6e:f1:82:8c,0.7344926595687866,0.28545036911964417,-0.4029304087162018,0.4654952883720398,0.0022378116846084595,-0.005344865377992392,0.16885757446289062,0,0,0
339399020278.001,d4:ca:6e:f1:85:58,0.8202294111251831,-0.12719279527664185,-0.4716101288795471,-0.2977072298526764,-0.0014756325399503112,0.0017282022163271904,0.07378673553466797,0,0,0
339399036948.33435,d4:ca:6e:f1:85:58,0.8203822374343872,-0.12695719301700592,-0.4716692268848419,-0.297292560338974,-0.002682602498680353,-0.0035809010732918978,0.078582763671875,0,0,0
339399000694.92035,d4:ca:6e:f1:82:8c,0.7343100905418396,0.28559863567352295,-0.40282827615737915,0.4657805562019348,0.005016077775508165,0.00011510917101986706,0.16208839416503906,0,0,0
339399017365.2537,d4:ca:6e:f1:82:8c,0.7340730428695679,0.2858075201511383,-0.40267881751060486,0.46615520119667053,0.013482748530805111,-0.013381720520555973,0.1729593276977539,0,0,0
339399053618.6677,d4:ca:6e:f1:85:58,0.8203737139701843,-0.12696319818496704,-0.47166940569877625,-0.29731354117393494,0.002248540287837386,-0.0041999202221632,0.08197212219238281,0,0,0
339399070185.699,d4:ca:6e:f1:85:58,0.8202972412109375,-0.1270766258239746,-0.4716416299343109,-0.29752039909362793,-0.011090265586972237,-0.004762167111039162,0.07434654235839844,0,0,0
339399034035.5871,d4:ca:6e:f1:82:8c,0.7329934239387512,0.2867361009120941,-0.40202590823173523,0.4678441882133484,-0.00255676475353539,-0.012078640051186085,0.16754913330078125,0,0,0
339399050705.9205,d4:ca:6e:f1:82:8c,0.7330752611160278,0.28666242957115173,-0.4020754098892212,0.4677186608314514,0.0008515843655914068,0.0023363810032606125,0.17300033569335938,0,0,0
339399086856.03235,d4:ca:6e:f1:85:58,0.8201438784599304,-0.12731081247329712,-0.47157174348831177,-0.2979529798030853,-0.008110838010907173,-0.0093665337190032,0.07813167572021484,0,0,0
339399067376.25385,d4:ca:6e:f1:82:8c,0.7321944236755371,0.28741851449012756,-0.40153542160987854,0.46909627318382263,-0.0016247156308963895,-0.004793012049049139,0.1788015365600586,0,0,0
339399084046.5872,d4:ca:6e:f1:82:8c,0.7323271036148071,0.2873053252696991,-0.4016193747520447,0.46888670325279236,-0.009709179401397705,-0.010545117780566216,0.1699533462524414,0,0,0
339399103526.3657,d4:ca:6e:f1:85:58,0.8202342391014099,-0.1271641105413437,-0.4716034233570099,-0.29771676659584045,0.009151961654424667,-0.0036383438855409622,0.0845489501953125,0,0,0
339399120196.6991,d4:ca:6e:f1:85:58,0.8202230334281921,-0.12716837227344513,-0.4716103971004486,-0.2977350950241089,-0.000576216378249228,0.0010265950113534927,0.07761669158935547,0,0,0
339399100716.9206,d4:ca:6e:f1:82:8c,0.7325393557548523,0.2871301770210266,-0.40174388885498047,0.46855542063713074,0.0015033481176942587,-0.005216121673583984,0.1737079620361328,0,0,0
339399117387.25397,d4:ca:6e:f1:82:8c,0.7325314283370972,0.28714051842689514,-0.40173614025115967,0.468568354845047,0.003946791868656874,0.001930704922415316,0.16605472564697266,0,0,0
339399136867.0325,d4:ca:6e:f1:85:58,0.8201920390129089,-0.12721924483776093,-0.4715903699398041,-0.29783037304878235,0.0011890889145433903,0.007607710547745228,0.09677600860595703,0,0,0
339399153537.36584,d4:ca:6e:f1:85:58,0.8201636672019958,-0.12725681066513062,-0.4715924859046936,-0.2978893220424652,-0.017487207427620888,-0.0011212527751922607,0.08220958709716797,0,0,0
339399134057.58734,d4:ca:6e:f1:82:8c,0.7324603796005249,0.28720301389694214,-0.4016880989074707,0.4686821699142456,-0.005976065993309021,-0.0140725988894701,0.17435264587402344,0,0,0
339399150727.9207,d4:ca:6e:f1:82:8c,0.7320775985717773,0.28752779960632324,-0.4014570713043213,0.46927860379219055,0.008628047071397305,0.003720373148098588,0.17113304138183594,0,0,0
339399170207.6992,d4:ca:6e:f1:85:58,0.8201383352279663,-0.12729863822460175,-0.4715847969055176,-0.2979530394077301,-0.0014559633564203978,0.0029769691172987223,0.08011531829833984,0,0,0
339399186878.0326,d4:ca:6e:f1:85:58,0.819986879825592,-0.12753823399543762,-0.47151896357536316,-0.29837116599082947,0.012668713927268982,0.001620245398953557,0.09040546417236328,0,0,0
339399167398.2541,d4:ca:6e:f1:82:8c,0.7319614887237549,0.28762948513031006,-0.40138739347457886,0.4694572389125824,0.010106808505952358,-0.00680038146674633,0.17110729217529297,0,0,0
339399184068.58746,d4:ca:6e:f1:82:8c,0.7320156693458557,0.28758084774017334,-0.4014357328414917,0.46936097741127014,0.0058088782243430614,-0.0011814894387498498,0.16713619232177734,0,0,0
339399203548.36597,d4:ca:6e:f1:85:58,0.8198915123939514,-0.1276836097240448,-0.4714807868003845,-0.2986313998699188,0.0015829188050702214,-0.011927992105484009,0.08640193939208984,0,0,0
339399220218.69934,d4:ca:6e:f1:85:58,0.8198624849319458,-0.12772004306316376,-0.47147125005722046,-0.29871082305908203,-0.0070679266937077045,-0.003350235754624009,0.07768440246582031,0,0,0
339399200738.92084,d4:ca:6e:f1:82:8c,0.7319786548614502,0.28761059045791626,-0.4014090299606323,0.4694232940673828,-0.0059724897146224976,0.00044277915731072426,0.1762256622314453,0,0,0
339399217409.2542,d4:ca:6e:f1:82:8c,0.732035219669342,0.2875588834285736,-0.40143871307373047,0.4693414568901062,-0.0055862595327198505,-0.000178139831405133,0.16214942932128906,0,0,0
339399236889.0327,d4:ca:6e:f1:85:58,0.8199553489685059,-0.12756891548633575,-0.4715210497379303,-0.2984415292739868,-0.0011890889145433903,-0.009220914915204048,0.07745170593261719,0,0,0
339399234079.5876,d4:ca:6e:f1:82:8c,0.7322850227355957,0.28734591603279114,-0.4015972912311554,0.468946248292923,0.01386652048677206,0.009493712335824966,0.1636962890625,0,0,0
339399250749.92096,d4:ca:6e:f1:82:8c,0.7321699857711792,0.2874370515346527,-0.4015296399593353,0.4691278040409088,0.010534165427088737,-0.016913002356886864,0.16279125213623047,0,0,0
339399253559.3661,d4:ca:6e:f1:85:58,0.819890558719635,-0.1276753544807434,-0.47149458527565,-0.2986157238483429,-0.005115764681249857,-0.008026909083127975,0.08047771453857422,0,0,0
339399270229.69946,d4:ca:6e:f1:85:58,0.8198631405830383,-0.12771612405776978,-0.47148314118385315,-0.2986915707588196,-0.003278041025623679,-0.009205940179526806,0.06850814819335938,0,0,0
339399267420.25433,d4:ca:6e:f1:82:8c,0.7318136692047119,0.2877446413040161,-0.40130531787872314,0.46968695521354675,-0.008271320722997189,-0.007231761701405048,0.1659259796142578,0,0,0
339399284090.5877,d4:ca:6e:f1:82:8c,0.7318267822265625,0.2877396047115326,-0.4013034403324127,0.46967124938964844,-0.009780926629900932,0.009571048431098461,0.16684436798095703,0,0,0
339399286900.03284,d4:ca:6e:f1:85:58,0.8199146389961243,-0.1276337206363678,-0.4714994728565216,-0.29855942726135254,-0.009457726962864399,-0.011478172615170479,0.08530712127685547,0,0,0
339399303570.3662,d4:ca:6e:f1:85:58,0.819937527179718,-0.12758396565914154,-0.4715191423892975,-0.2984871566295624,-0.0034653448965400457,-0.006415715906769037,0.05914878845214844,0,0,0
